people_count,occupancy_ratio,avg_person_area,avg_distance,min_distance,spatial_spread,top_region_count,middle_region_count,bottom_region_count,frame_occupancy_density,density_label
11,0.178101,0.02217,0.108977,0.02,0.494042,0,8,3,25.0,MEDIUM
2,0.019855,0.029055,0.367472,0.240388,0.090418,0,1,1,0.927257,LOW
2,0.061184,0.028199,0.528275,0.468975,0.320402,2,0,0,2.248347,LOW
4,0.164007,0.0358,0.518657,0.321037,0.15046,0,4,0,11.627549,MEDIUM
58,0.740971,0.014046,0.055468,0.043403,0.291713,15,33,10,150.0,HIGH
4,0.144432,0.036674,0.158885,0.02,0.379405,0,3,1,11.628197,MEDIUM
25,0.573312,0.022136,0.0802,0.014767,0.097623,8,4,13,47.17331,HIGH
27,0.473737,0.018255,0.135096,0.068006,0.243445,12,5,10,58.893127,HIGH
11,0.504755,0.04098,0.158353,0.100354,0.192326,6,4,1,31.056376,HIGH
3,0.023839,0.015117,0.404112,0.299835,0.439004,0,2,1,1.579908,LOW
45,0.531465,0.013483,0.156308,0.106264,0.182947,17,7,21,105.928479,HIGH
44,0.54536,0.01317,0.153052,0.085545,0.240101,12,13,19,120.947095,HIGH
7,0.268758,0.031571,0.498422,0.411141,0.096577,0,7,0,16.072209,MEDIUM
17,0.730744,0.042349,0.117371,0.061131,0.152486,3,8,6,35.134922,HIGH
44,0.466966,0.012474,0.14435,0.078852,0.069097,3,26,15,117.926084,HIGH
30,0.624122,0.025407,0.06033,0.002,0.19395,8,9,13,90.286802,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
6,0.123841,0.022988,0.180346,0.130149,0.380032,2,1,3,13.410595,MEDIUM
3,0.254388,0.084095,0.407898,0.239299,0.277063,0,1,2,6.909208,MEDIUM
24,0.70394,0.027586,0.193182,0.098182,0.043426,2,13,9,59.36545,HIGH
4,0.282422,0.072619,0.503979,0.354108,0.13782,0,2,2,6.470885,MEDIUM
3,0.337174,0.1,0.198942,0.145982,0.097134,1,0,2,4.222041,MEDIUM
11,0.216544,0.02223,0.200744,0.116798,0.05,9,1,1,19.642622,MEDIUM
29,0.650658,0.021344,0.031724,0.019,0.261967,18,8,3,85.405326,HIGH
14,0.75252,0.051615,0.055913,0.002,0.293967,2,2,10,25.91363,HIGH
36,0.750514,0.018998,0.221221,0.193973,0.335439,15,21,0,101.968523,HIGH
10,0.582986,0.064605,0.112565,0.074459,0.463913,0,5,5,32.223573,HIGH
21,0.747218,0.036229,0.240427,0.205513,0.029188,4,15,2,45.64361,HIGH
4,0.163071,0.035284,0.251044,0.071379,0.053332,0,3,1,9.355123,MEDIUM
9,0.431269,0.045436,0.173474,0.02,0.133861,0,1,8,23.003282,MEDIUM
24,0.603797,0.023769,0.18285,0.133846,0.408096,10,14,0,87.059365,HIGH
3,0.08,0.02742,0.242015,0.126851,0.267085,0,2,1,7.930887,MEDIUM
4,0.30638,0.075736,0.499965,0.428925,0.34141,0,4,0,8.588612,MEDIUM
6,0.288506,0.038156,0.551855,0.496091,0.246001,1,5,0,17.731536,MEDIUM
12,0.790938,0.070311,0.143487,0.116526,0.30681,1,5,6,42.64404,HIGH
27,0.413059,0.009801,0.202136,0.106694,0.259401,14,12,1,84.361616,HIGH
49,0.790959,0.016388,0.11924,0.031169,0.327345,26,16,7,150.0,HIGH
12,0.196128,0.014536,0.327464,0.267151,0.282975,2,3,7,18.85492,MEDIUM
10,0.769805,0.078855,0.180014,0.144376,0.345363,0,9,1,35.87706,HIGH
4,0.245475,0.057923,0.547919,0.363999,0.343827,1,3,0,11.260347,MEDIUM
16,0.754863,0.045578,0.146514,0.080089,0.426259,10,2,4,40.655938,HIGH
9,0.08,0.012889,0.149696,0.02,0.362112,4,5,0,15.199265,MEDIUM
59,0.789875,0.013891,0.214793,0.119551,0.439217,6,39,14,131.836605,HIGH
1,0.056464,0.066374,0.762378,0.640998,0.1135,1,0,0,0.406704,LOW
1,0.043687,0.039186,0.79783,0.556365,0.28068,1,0,0,1.640835,LOW
34,0.802732,0.022967,0.075968,0.028751,0.241018,15,8,11,55.474328,HIGH
8,0.216562,0.032234,0.322428,0.261777,0.485628,0,8,0,13.529555,MEDIUM
15,0.471194,0.031104,0.152727,0.093121,0.235305,4,8,3,24.6794,HIGH
7,0.251193,0.040093,0.56754,0.403965,0.145215,4,1,2,17.887764,MEDIUM
9,0.117413,0.012631,0.451776,0.375908,0.318332,0,2,7,21.437223,MEDIUM
8,0.224296,0.031958,0.542467,0.366249,0.296174,2,5,1,14.621696,MEDIUM
47,0.772317,0.01299,0.264289,0.226736,0.314745,0,23,24,112.822819,HIGH
2,0.01058,0.001,0.63313,0.527504,0.156525,1,1,0,1.638895,LOW
2,0.024104,0.026347,0.802877,0.691638,0.345581,0,1,1,1.233735,LOW
5,0.192241,0.042289,0.379155,0.18168,0.113208,2,1,2,10.343495,MEDIUM
5,0.119455,0.024506,0.514138,0.382622,0.207522,0,2,3,13.792758,MEDIUM
1,0.016542,0.018437,0.650336,0.549529,0.458962,1,0,0,0.388503,LOW
3,0.120306,0.04431,0.098538,0.02,0.300589,0,3,0,8.442374,MEDIUM
57,0.630711,0.013128,0.192401,0.176803,0.3361,9,45,3,150.0,HIGH
33,0.663208,0.017966,0.09595,0.046155,0.087018,5,7,21,131.399055,HIGH
40,0.490161,0.006918,0.060488,0.010089,0.370597,13,10,17,80.78515,HIGH
3,0.17033,0.061656,0.297837,0.215749,0.245897,0,3,0,5.690956,MEDIUM
12,0.193548,0.022129,0.372779,0.31777,0.212094,9,3,0,12.703802,MEDIUM
8,0.162652,0.016863,0.556584,0.446598,0.190635,2,0,6,8.624354,MEDIUM
7,0.275082,0.034501,0.163628,0.10413,0.448079,2,3,2,16.764175,MEDIUM
8,0.194558,0.024334,0.269574,0.191689,0.247532,3,3,2,10.500817,MEDIUM
3,0.05725,0.008489,0.368143,0.282766,0.359171,2,0,1,1.54396,LOW
8,0.27974,0.03244,0.364731,0.212359,0.266923,3,5,0,15.584429,MEDIUM
3,0.057948,0.0229,0.484855,0.345517,0.161398,0,3,0,1.515763,LOW
6,0.264424,0.040855,0.227687,0.176822,0.319143,1,5,0,17.225941,MEDIUM
34,0.454989,0.010163,0.145696,0.136536,0.304843,3,18,13,101.893711,HIGH
18,0.90505,0.049258,0.026945,0.002,0.295154,11,1,6,40.852133,HIGH
7,0.08,0.01282,0.13883,0.087096,0.298396,2,1,4,18.919018,MEDIUM
8,0.306353,0.031281,0.180145,0.081309,0.411166,0,0,8,9.997231,MEDIUM
1,0.013121,0.027736,0.548197,0.363317,0.399873,0,1,0,1.123885,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
20,0.709138,0.035373,0.229323,0.157214,0.29296,8,10,2,53.608322,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
40,0.684006,0.020927,0.131037,0.110681,0.02,11,14,15,142.706057,HIGH
4,0.001,0.002146,0.40477,0.19395,0.275648,2,2,0,2.408861,LOW
1,0.012534,0.004892,0.897957,0.80678,0.228944,1,0,0,1.00458,LOW
3,0.015581,0.015756,0.818038,0.716756,0.389113,0,2,1,2.72482,LOW
1,0.002374,0.006731,0.934308,0.723158,0.353158,1,0,0,0.418026,LOW
4,0.023306,0.005501,0.555923,0.449389,0.249696,1,1,2,1.681153,LOW
4,0.359583,0.090574,0.447492,0.395706,0.323498,0,0,4,5.90535,MEDIUM
18,0.481923,0.023901,0.031328,0.012554,0.12165,5,4,9,33.264778,HIGH
28,0.742076,0.028932,0.144556,0.107456,0.35329,13,2,13,76.572459,HIGH
10,0.371188,0.031458,0.590282,0.41616,0.244466,3,3,4,15.013197,MEDIUM
29,0.558001,0.020365,0.021673,0.002,0.401973,4,16,9,70.741343,HIGH
24,0.642435,0.026327,0.063541,0.035707,0.35048,1,22,1,55.7506,HIGH
4,0.13476,0.028724,0.085653,0.025378,0.221799,1,3,0,5.580808,MEDIUM
2,0.024684,0.005306,0.826935,0.758638,0.534651,0,2,0,1.33177,LOW
4,0.022555,0.001,0.507028,0.288185,0.387423,0,4,0,5.0,LOW
56,0.750713,0.016924,0.009975,0.002,0.446316,7,19,30,115.810662,HIGH
11,0.66871,0.061133,0.140771,0.086025,0.300554,1,9,1,18.710149,HIGH
3,0.024903,0.018489,0.711941,0.639369,0.359656,0,3,0,2.91906,LOW
1,0.03726,0.039125,0.643852,0.497534,0.373853,0,1,0,0.629077,LOW
3,0.01997,0.004999,0.512291,0.270591,0.325522,0,3,0,2.657041,LOW
10,0.08,0.005,0.224272,0.083846,0.376519,1,6,3,23.644061,MEDIUM
4,0.018852,0.011442,0.368667,0.310813,0.167676,2,0,2,3.05033,LOW
11,0.085107,0.005,0.368568,0.212315,0.411235,0,3,8,25.0,MEDIUM
12,0.453949,0.033759,0.200429,0.160756,0.099399,2,8,2,47.136615,HIGH
11,0.275508,0.021014,0.377554,0.277878,0.502623,0,11,0,11.011033,MEDIUM
1,0.015681,0.007562,0.699473,0.625198,0.467758,0,1,0,1.446885,LOW
12,0.08,0.01101,0.261638,0.181424,0.183366,0,7,5,24.262866,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
33,0.656795,0.021271,0.202658,0.151861,0.106185,2,26,5,60.791555,HIGH
21,0.534596,0.026982,0.055967,0.002,0.423609,3,13,5,62.739478,HIGH
4,0.032519,0.007911,0.698295,0.49128,0.354961,1,3,0,3.54998,LOW
48,0.771018,0.013808,0.035171,0.002,0.080072,11,29,8,88.830628,HIGH
10,0.305331,0.027088,0.402568,0.28253,0.296946,1,0,9,25.0,MEDIUM
3,0.051859,0.002955,0.797769,0.610995,0.101461,2,1,0,1.414658,LOW
10,0.3559,0.033894,0.05,0.02,0.250508,7,0,3,25.0,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
4,0.088078,0.015297,0.639798,0.506677,0.335464,3,1,0,3.345236,LOW
5,0.197513,0.03748,0.254197,0.164228,0.202945,2,1,2,10.799486,MEDIUM
3,0.052325,0.019492,0.477075,0.286502,0.051865,1,2,0,4.073418,LOW
7,0.152175,0.027192,0.544775,0.403378,0.170652,3,2,2,14.469954,MEDIUM
52,0.568248,0.016055,0.212982,0.137776,0.02505,12,1,39,116.078834,HIGH
4,0.209535,0.058101,0.658769,0.481956,0.26506,0,1,3,8.186822,MEDIUM
34,0.567123,0.01122,0.186148,0.181115,0.098274,24,7,3,108.234444,HIGH
38,0.813954,0.025205,0.120086,0.03803,0.053857,10,11,17,148.573715,HIGH
13,0.480872,0.040028,0.222995,0.21695,0.374698,8,5,0,30.875513,HIGH
34,0.595008,0.014957,0.005,0.002,0.104733,2,22,10,62.144872,HIGH
55,0.72592,0.016788,0.180375,0.169533,0.279062,3,40,12,129.834925,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
7,0.12175,0.025764,0.05,0.02,0.284143,3,3,1,8.825321,MEDIUM
12,0.317531,0.033002,0.274792,0.089164,0.385515,8,3,1,25.0,MEDIUM
30,0.50245,0.015475,0.212305,0.138292,0.118739,8,8,14,115.588045,HIGH
52,0.550177,0.010908,0.030196,0.002,0.300537,13,25,14,79.430285,HIGH
3,0.041109,0.021943,0.596159,0.454787,0.172295,0,0,3,4.493118,LOW
57,0.598818,0.011773,0.031273,0.016246,0.064831,8,21,28,150.0,HIGH
11,0.215999,0.021848,0.077983,0.02,0.252031,3,7,1,20.237276,MEDIUM
5,0.140654,0.022273,0.388143,0.306453,0.351918,4,1,0,5.172576,MEDIUM
19,0.704626,0.036637,0.197465,0.159257,0.267159,13,4,2,59.008544,HIGH
7,0.126837,0.015256,0.36752,0.317437,0.308974,2,3,2,20.900359,MEDIUM
1,0.001,0.010527,0.54637,0.298662,0.071259,1,0,0,0.235028,LOW
4,0.056907,0.025947,0.868031,0.70363,0.317309,0,3,1,2.806661,LOW
3,0.011363,0.012517,0.773694,0.598343,0.10072,0,3,0,4.052766,LOW
6,0.15807,0.027762,0.261277,0.151495,0.207111,0,0,6,16.552208,MEDIUM
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
51,0.911001,0.017388,0.100685,0.083664,0.261867,7,32,12,150.0,HIGH
2,0.006619,0.001,0.797066,0.557224,0.343073,0,1,1,0.954216,LOW
8,0.395979,0.052547,0.480552,0.353835,0.235947,0,3,5,17.592561,MEDIUM
2,0.037171,0.013135,0.24664,0.072989,0.143674,0,2,0,1.480873,LOW
11,0.241422,0.020085,0.192447,0.02,0.41626,2,7,2,23.576679,MEDIUM
46,0.441042,0.007818,0.119997,0.065782,0.185209,3,4,39,129.589218,HIGH
11,0.254718,0.021043,0.467739,0.342415,0.285055,0,7,4,18.554834,MEDIUM
25,0.818269,0.034473,0.091542,0.037881,0.106385,15,9,1,65.918269,HIGH
12,0.304301,0.031036,0.336698,0.209766,0.239142,2,7,3,25.0,MEDIUM
32,0.833287,0.026517,0.112328,0.043818,0.148498,0,18,14,70.937339,HIGH
10,0.139668,0.011052,0.142363,0.02,0.180677,0,2,8,25.0,MEDIUM
6,0.274805,0.052531,0.241215,0.082244,0.174058,2,0,4,18.098487,MEDIUM
2,0.004924,0.004184,0.878235,0.658399,0.181119,1,1,0,1.499019,LOW
7,0.281785,0.038325,0.299812,0.234282,0.461425,4,0,3,12.565997,MEDIUM
6,0.188532,0.034028,0.298333,0.215867,0.31898,1,3,2,12.577851,MEDIUM
11,0.172336,0.014087,0.509603,0.356588,0.267278,0,8,3,25.0,MEDIUM
38,0.731859,0.016234,0.12391,0.048423,0.301118,4,26,8,110.749686,HIGH
2,0.080711,0.032295,0.581136,0.386251,0.216613,0,0,2,1.436183,LOW
12,0.306421,0.031882,0.102227,0.02,0.343054,1,6,5,25.0,MEDIUM
9,0.120825,0.016203,0.321842,0.169944,0.064123,4,5,0,12.410122,MEDIUM
2,0.001,0.001,0.369691,0.279965,0.390726,0,0,2,1.45433,LOW
3,0.023394,0.001,0.693791,0.57563,0.457957,2,1,0,3.943442,LOW
49,0.666329,0.01488,0.246233,0.178151,0.250037,14,30,5,126.927266,HIGH
2,0.034096,0.019377,0.388675,0.293063,0.035518,0,2,0,1.970776,LOW
24,0.721448,0.024747,0.10183,0.090988,0.134578,10,12,2,69.732286,HIGH
1,0.046738,0.062018,0.602706,0.423013,0.12401,1,0,0,0.790866,LOW
10,0.373249,0.040368,0.534692,0.400442,0.222542,7,3,0,21.911756,MEDIUM
20,0.691599,0.035023,0.005,0.002,0.100496,18,0,2,60.056453,HIGH
2,0.00743,0.013716,0.364944,0.179765,0.239385,0,2,0,1.06062,LOW
3,0.170157,0.048745,0.329257,0.177217,0.355774,0,1,2,3.669899,MEDIUM
39,0.550156,0.015952,0.015855,0.002,0.13932,7,30,2,106.203813,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
4,0.171354,0.034695,0.236749,0.08845,0.290771,1,3,0,7.559294,MEDIUM
43,0.437098,0.00819,0.105484,0.029023,0.390311,23,4,16,130.720481,HIGH
4,0.042823,0.011399,0.748845,0.51296,0.094828,1,3,0,4.683288,LOW
9,0.106399,0.019179,0.111338,0.059239,0.324236,3,3,3,20.652717,MEDIUM
17,0.676469,0.041554,0.25043,0.191526,0.135147,8,6,3,38.715151,HIGH
17,0.721964,0.045089,0.016784,0.002,0.329416,3,8,6,39.318792,HIGH
2,0.023024,0.001,0.49207,0.347492,0.272885,0,1,1,0.666286,LOW
58,0.440103,0.00968,0.123887,0.111391,0.318687,11,39,8,116.558161,HIGH
2,0.001,0.014773,0.511296,0.348549,0.124485,0,0,2,0.901049,LOW
32,0.666249,0.022307,0.14352,0.101421,0.361801,11,2,19,103.613371,HIGH
0,0.0,0.0,1.0,1.0,0.0,0,0,0,0.0,LOW
3,0.026698,0.034795,0.701075,0.47944,0.448401,1,0,2,2.793153,LOW
10,0.567143,0.052181,0.151417,0.125929,0.38404,7,2,1,15.875234,HIGH
52,0.565124,0.008374,0.122938,0.088303,0.434682,10,8,34,111.82318,HIGH
53,0.357351,0.007062,0.073544,0.012917,0.272482,45,5,3,150.0,HIGH
29,0.705124,0.021271,0.292079,0.263937,0.282339,1,24,4,100.617489,HIGH
7,0.228504,0.03301,0.186183,0.02,0.39336,4,1,2,18.536399,MEDIUM
10,0.559211,0.062139,0.007867,0.002,0.129578,7,3,0,15.451244,HIGH
56,0.607754,0.013122,0.047518,0.002,0.02,25,25,6,117.984999,HIGH
